crdc_id,year,ncessch,leaid,fips,disability,suspensions_instances_preschool,suspensions_instances,corpinstances_preschool,corpinstances
370462001799,2017,370462001799,3704620,37,4,-1.000,-1.000,-1.000,-1.000
370010302511,2017,370010302511,3700103,37,4,-1.000,-1.000,-1.000,-1.000
370069003084,2017,370069003084,3700690,37,2,-1.000,0.000,-1.000,-1.000
370489003079,2017,370489003079,3704890,37,1,-2.000,0.000,-1.000,-1.000
370489003079,2017,370489003079,3704890,37,99,-2.000,2.000,-1.000,-1.000
370297003018,2017,370297003018,3702970,37,0,-1.000,36.000,-1.000,-1.000
370492001968,2017,370492001968,3704920,37,99,-2.000,37.000,-1.000,-1.000
370001102121,2017,370001102121,3700011,37,99,5.000,83.000,-1.000,-1.000
370294001175,2017,370294001175,3702940,37,0,-1.000,50.000,-1.000,-1.000
370345002273,2017,370345002273,3703450,37,4,-1.000,-1.000,-1.000,-1.000
370087002226,2017,370087002226,3700870,37,4,-1.000,-1.000,-1.000,-1.000
370495001972,2017,370495001972,3704950,37,2,-1.000,0.000,-1.000,-1.000
370041903434,2017,370041903434,3700419,37,4,-1.000,-1.000,-1.000,-1.000
370058000239,2017,370058000239,3700580,37,4,-1.000,-1.000,-1.000,-1.000
370090000337,2017,370090000337,3700900,37,1,-2.000,40.000,-1.000,-1.000
370495001978,2017,370495001978,3704950,37,99,0.000,0.000,-1.000,-1.000
370472001851,2017,370472001851,3704720,37,0,-1.000,1.000,-1.000,-1.000
370090000343,2017,370090000343,3700900,37,4,-1.000,-1.000,-1.000,-1.000
370438003252,2017,370438003252,3704380,37,4,-1.000,-1.000,-1.000,-1.000
370333003253,2017,370333003253,3703330,37,1,-2.000,5.000,-1.000,-1.000
370495001983,2017,370495001983,3704950,37,99,0.000,10.000,-1.000,-1.000
370201000890,2017,370201000890,3702010,37,4,-1.000,-1.000,-1.000,-1.000
370256001584,2017,370256001584,3702560,37,0,-1.000,199.000,-1.000,-1.000
370495001984,2017,370495001984,3704950,37,99,0.000,1.000,-1.000,-1.000
370495001985,2017,370495001985,3704950,37,1,0.000,1.000,-1.000,-1.000
370502001996,2017,370502001996,3705020,37,4,-1.000,-1.000,-1.000,-1.000
370495001988,2017,370495001988,3704950,37,99,-2.000,32.000,-1.000,-1.000
370495001989,2017,370495001989,3704950,37,1,-2.000,6.000,-1.000,-1.000
370495001990,2017,370495001990,3704950,37,0,-1.000,19.000,-1.000,-1.000
370495001990,2017,370495001990,3704950,37,1,0.000,4.000,-1.000,-1.000
370465001993,2017,370465001993,3704650,37,1,-2.000,17.000,-1.000,-1.000
370492002510,2017,370492002510,3704920,37,0,-1.000,40.000,-1.000,-1.000
370495002656,2017,370495002656,3704950,37,0,-1.000,5.000,-1.000,-1.000
370495002657,2017,370495002657,3704950,37,2,-1.000,8.000,-1.000,-1.000
370072002600,2017,370072002600,3700720,37,0,-1.000,9.000,-1.000,-1.000
370495003125,2017,370495003125,3704950,37,99,-2.000,1.000,-1.000,-1.000
370192002585,2017,370192002585,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370502001996,2017,370502001996,3705020,37,99,-2.000,125.000,-1.000,-1.000
370032003234,2017,370032003234,3700320,37,1,0.000,0.000,-1.000,-1.000
370472001834,2017,370472001834,3704720,37,1,0.000,3.000,-1.000,-1.000
370210000915,2017,370210000915,3702100,37,0,-1.000,61.000,-1.000,-1.000
370297003273,2017,370297003273,3702970,37,0,-1.000,8.000,-1.000,-1.000
370502002001,2017,370502002001,3705020,37,1,-2.000,3.000,-1.000,-1.000
370032803255,2017,370032803255,3700328,37,2,-1.000,3.000,-1.000,-1.000
370405001625,2017,370405001625,3704050,37,2,-1.000,1.000,-1.000,-1.000
370502002002,2017,370502002002,3705020,37,2,-1.000,5.000,-1.000,-1.000
370432001719,2017,370432001719,3704320,37,99,1.000,48.000,-1.000,-1.000
370030003230,2017,370030003230,3700300,37,1,-2.000,3.000,-1.000,-1.000
370048000184,2017,370048000184,3700480,37,0,-1.000,5.000,-1.000,-1.000
370378001523,2017,370378001523,3703780,37,2,-1.000,0.000,-1.000,-1.000
370502002008,2017,370502002008,3705020,37,2,-1.000,4.000,-1.000,-1.000
370502002009,2017,370502002009,3705020,37,1,-2.000,0.000,-1.000,-1.000
370132000556,2017,370132000556,3701320,37,99,-2.000,54.000,-1.000,-1.000
370297003416,2017,370297003416,3702970,37,99,-2.000,2.000,-1.000,-1.000
370048000188,2017,370048000188,3700480,37,0,-1.000,11.000,-1.000,-1.000
370441003221,2017,370441003221,3704410,37,99,0.000,7.000,-1.000,-1.000
370502002012,2017,370502002012,3705020,37,4,-1.000,-1.000,-1.000,-1.000
370462001796,2017,370462001796,3704620,37,1,0.000,0.000,-1.000,-1.000
370472001869,2017,370472001869,3704720,37,4,-1.000,-1.000,-1.000,-1.000
370297001241,2017,370297001241,3702970,37,1,0.000,0.000,-1.000,-1.000
370502002061,2017,370502002061,3705020,37,0,-1.000,130.000,-1.000,-1.000
370192002584,2017,370192002584,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370192003233,2017,370192003233,3701920,37,2,-1.000,1.000,-1.000,-1.000
370013902921,2017,370013902921,3700139,37,2,-1.000,3.000,-1.000,-1.000
370502002200,2017,370502002200,3705020,37,99,-2.000,381.000,-1.000,-1.000
370048001006,2017,370048001006,3700480,37,4,-1.000,-1.000,-1.000,-1.000
370040803404,2017,370040803404,3700408,37,0,-1.000,70.000,-1.000,-1.000
370502003097,2017,370502003097,3705020,37,99,-2.000,4.000,-1.000,-1.000
370504002013,2017,370504002013,3705040,37,4,-1.000,-1.000,-1.000,-1.000
370162003433,2017,370162003433,3701620,37,99,-2.000,0.000,-1.000,-1.000
370504002014,2017,370504002014,3705040,37,99,0.000,0.000,-1.000,-1.000
370504002016,2017,370504002016,3705040,37,2,-1.000,0.000,-1.000,-1.000
370504002016,2017,370504002016,3705040,37,4,-1.000,-1.000,-1.000,-1.000
370297001266,2017,370297001266,3702970,37,2,-1.000,8.000,-1.000,-1.000
370297001224,2017,370297001224,3702970,37,4,-1.000,-1.000,-1.000,-1.000
370327001342,2017,370327001342,3703270,37,99,-2.000,60.000,-1.000,-1.000
370504002021,2017,370504002021,3705040,37,2,-1.000,0.000,-1.000,-1.000
370504002021,2017,370504002021,3705040,37,4,-1.000,-1.000,-1.000,-1.000
370042002428,2017,370042002428,3700420,37,4,-1.000,-1.000,-1.000,-1.000
370240001038,2017,370240001038,3702400,37,2,-1.000,0.000,-1.000,-1.000
370504002214,2017,370504002214,3705040,37,2,-1.000,0.000,-1.000,-1.000
370297003173,2017,370297003173,3702970,37,2,-1.000,38.000,-1.000,-1.000
370504002659,2017,370504002659,3705040,37,0,-1.000,65.000,-1.000,-1.000
370072003157,2017,370072003157,3700720,37,2,-1.000,0.000,-1.000,-1.000
370309001321,2017,370309001321,3703090,37,0,-1.000,107.000,-1.000,-1.000
370462001811,2017,370462001811,3704620,37,0,-1.000,21.000,-1.000,-1.000
370045002286,2017,370045002286,3700450,37,0,-1.000,47.000,-1.000,-1.000
370033903293,2017,370033903293,3700339,37,99,-2.000,20.000,-1.000,-1.000
370192000849,2017,370192000849,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370507002023,2017,370507002023,3705070,37,4,-1.000,-1.000,-1.000,-1.000
370507002024,2017,370507002024,3705070,37,1,-2.000,3.000,-1.000,-1.000
370507002024,2017,370507002024,3705070,37,2,-1.000,0.000,-1.000,-1.000
370507002024,2017,370507002024,3705070,37,4,-1.000,-1.000,-1.000,-1.000
370045000140,2017,370045000140,3700450,37,2,-1.000,0.000,-1.000,-1.000
370472000198,2017,370472000198,3704720,37,99,0.000,4.000,-1.000,-1.000
370507002026,2017,370507002026,3705070,37,1,-2.000,8.000,-1.000,-1.000
370507002026,2017,370507002026,3705070,37,2,-1.000,3.000,-1.000,-1.000
370192002771,2017,370192002771,3701920,37,2,-1.000,0.000,-1.000,-1.000
370150000588,2017,370150000588,3701500,37,0,-1.000,10.000,-1.000,-1.000
370507002029,2017,370507002029,3705070,37,0,-1.000,3.000,-1.000,-1.000
370033002224,2017,370033002224,3700330,37,4,-1.000,-1.000,-1.000,-1.000
370393002050,2017,370393002050,3703930,37,4,-1.000,-1.000,-1.000,-1.000
370150002448,2017,370150002448,3701500,37,2,-1.000,0.000,-1.000,-1.000
370393002791,2017,370393002791,3703930,37,0,-1.000,1.000,-1.000,-1.000
370507002030,2017,370507002030,3705070,37,0,-1.000,16.000,-1.000,-1.000
370507002030,2017,370507002030,3705070,37,4,-1.000,-1.000,-1.000,-1.000
370297003032,2017,370297003032,3702970,37,1,-2.000,0.000,-1.000,-1.000
370126000542,2017,370126000542,3701260,37,2,-1.000,0.000,-1.000,-1.000
370162000700,2017,370162000700,3701620,37,2,-1.000,0.000,-1.000,-1.000
370012802613,2017,370012802613,3700128,37,1,-2.000,0.000,-1.000,-1.000
370069000276,2017,370069000276,3700690,37,0,-1.000,12.000,-1.000,-1.000
370488001954,2017,370488001954,3704880,37,99,-2.000,56.000,-1.000,-1.000
370015702955,2017,370015702955,3700157,37,2,-1.000,0.000,-1.000,-1.000
370039000119,2017,370039000119,3700390,37,1,0.000,0.000,-1.000,-1.000
370053002975,2017,370053002975,3700530,37,4,-1.000,-1.000,-1.000,-1.000
370153000657,2017,370153000657,3701530,37,1,0.000,38.000,-1.000,-1.000
370150002446,2017,370150002446,3701500,37,99,1.000,127.000,-1.000,-1.000
370237002322,2017,370237002322,3702370,37,2,-1.000,4.000,-1.000,-1.000
370363001481,2017,370363001481,3703630,37,99,-2.000,21.000,-1.000,-1.000
370150000613,2017,370150000613,3701500,37,1,0.000,11.000,-1.000,-1.000
370459002650,2017,370459002650,3704590,37,4,-1.000,-1.000,-1.000,-1.000
370432000023,2017,370432000023,3704320,37,4,-1.000,-1.000,-1.000,-1.000
370126003115,2017,370126003115,3701260,37,0,-1.000,3.000,-1.000,-1.000
370114002515,2017,370114002515,3701140,37,99,-2.000,78.000,-1.000,-1.000
370036103332,2017,370036103332,3700361,37,1,-2.000,6.000,-1.000,-1.000
370041903434,2017,370041903434,3700419,37,2,-1.000,0.000,-1.000,-1.000
370114000459,2017,370114000459,3701140,37,99,-2.000,221.000,-1.000,-1.000
370504002020,2017,370504002020,3705040,37,2,-1.000,2.000,-1.000,-1.000
370201003443,2017,370201003443,3702010,37,2,-1.000,0.000,-1.000,-1.000
370504003099,2017,370504003099,3705040,37,99,-2.000,56.000,-1.000,-1.000
370162000700,2017,370162000700,3701620,37,1,-2.000,0.000,-1.000,-1.000
370000102951,2017,370000102951,3700001,37,2,-1.000,0.000,-1.000,-1.000
370256001080,2017,370256001080,3702560,37,99,-2.000,250.000,-1.000,-1.000
370268002392,2017,370268002392,3702680,37,4,-1.000,-1.000,-1.000,-1.000
370001102128,2017,370001102128,3700011,37,2,-1.000,1.000,-1.000,-1.000
370488000398,2017,370488000398,3704880,37,99,-2.000,383.000,-1.000,-1.000
370444002316,2017,370444002316,3704440,37,1,-2.000,1.000,-1.000,-1.000
370072002600,2017,370072002600,3700720,37,2,-1.000,1.000,-1.000,-1.000
370453001779,2017,370453001779,3704530,37,4,-1.000,-1.000,-1.000,-1.000
370472001677,2017,370472001677,3704720,37,4,-1.000,-1.000,-1.000,-1.000
370399001072,2017,370399001072,3703990,37,0,-1.000,99.000,-1.000,-1.000
370297001254,2017,370297001254,3702970,37,99,-2.000,5.000,-1.000,-1.000
370033001922,2017,370033001922,3700330,37,1,0.000,5.000,-1.000,-1.000
370472001834,2017,370472001834,3704720,37,99,0.000,3.000,-1.000,-1.000
370420001684,2017,370420001684,3704200,37,99,-2.000,168.000,-1.000,-1.000
370192002988,2017,370192002988,3701920,37,2,-1.000,0.000,-1.000,-1.000
370192000787,2017,370192000787,3701920,37,2,-1.000,6.000,-1.000,-1.000
370363001483,2017,370363001483,3703630,37,2,-1.000,0.000,-1.000,-1.000
370024000062,2017,370024000062,3700240,37,1,-2.000,37.000,-1.000,-1.000
370405001626,2017,370405001626,3704050,37,0,-1.000,160.000,-1.000,-1.000
370294001177,2017,370294001177,3702940,37,1,0.000,0.000,-1.000,-1.000
370111002724,2017,370111002724,3701110,37,0,-1.000,60.000,-1.000,-1.000
370150002765,2017,370150002765,3701500,37,99,-2.000,85.000,-1.000,-1.000
370309001321,2017,370309001321,3703090,37,4,-1.000,-1.000,-1.000,-1.000
370354002345,2017,370354002345,3703540,37,4,-1.000,-1.000,-1.000,-1.000
370192000825,2017,370192000825,3701920,37,2,-1.000,0.000,-1.000,-1.000
370096000363,2017,370096000363,3700960,37,4,-1.000,-1.000,-1.000,-1.000
370150000643,2017,370150000643,3701500,37,2,-1.000,8.000,-1.000,-1.000
370237000811,2017,370237000811,3702370,37,1,-2.000,77.000,-1.000,-1.000
370294001180,2017,370294001180,3702940,37,4,-1.000,-1.000,-1.000,-1.000
370231003432,2017,370231003432,3702310,37,2,-1.000,0.000,-1.000,-1.000
370261003143,2017,370261003143,3702610,37,99,1.000,74.000,-1.000,-1.000
370345002271,2017,370345002271,3703450,37,1,-2.000,15.000,-1.000,-1.000
370465001821,2017,370465001821,3704650,37,4,-1.000,-1.000,-1.000,-1.000
370126000571,2017,370126000571,3701260,37,4,-1.000,-1.000,-1.000,-1.000
370502002005,2017,370502002005,3705020,37,99,-2.000,29.000,-1.000,-1.000
370204000579,2017,370204000579,3702040,37,1,-2.000,0.000,-1.000,-1.000
370162002730,2017,370162002730,3701620,37,1,-2.000,1.000,-1.000,-1.000
370237002635,2017,370237002635,3702370,37,0,-1.000,61.000,-1.000,-1.000
370462002413,2017,370462002413,3704620,37,2,-1.000,4.000,-1.000,-1.000
370078000323,2017,370078000323,3700780,37,4,-1.000,-1.000,-1.000,-1.000
370192000787,2017,370192000787,3701920,37,0,-1.000,73.000,-1.000,-1.000
370003000196,2017,370003000196,3700030,37,1,-2.000,107.000,-1.000,-1.000
370462001794,2017,370462001794,3704620,37,99,0.000,28.000,-1.000,-1.000
370472002654,2017,370472002654,3704720,37,2,-1.000,0.000,-1.000,-1.000
370027000076,2017,370027000076,3700270,37,1,0.000,14.000,-1.000,-1.000
370297001268,2017,370297001268,3702970,37,1,0.000,50.000,-1.000,-1.000
370042000053,2017,370042000053,3700420,37,2,-1.000,6.000,-1.000,-1.000
370042103437,2017,370042103437,3700421,37,0,-1.000,1.000,-1.000,-1.000
370150003196,2017,370150003196,3701500,37,4,-1.000,-1.000,-1.000,-1.000
370345002738,2017,370345002738,3703450,37,1,-2.000,6.000,-1.000,-1.000
370058000231,2017,370058000231,3700580,37,4,-1.000,-1.000,-1.000,-1.000
370297001201,2017,370297001201,3702970,37,1,0.000,4.000,-1.000,-1.000
370268001114,2017,370268001114,3702680,37,4,-1.000,-1.000,-1.000,-1.000
370192000781,2017,370192000781,3701920,37,1,0.000,1.000,-1.000,-1.000
370488003147,2017,370488003147,3704880,37,4,-1.000,-1.000,-1.000,-1.000
370001201499,2017,370001201499,3700012,37,2,-1.000,0.000,-1.000,-1.000
370039000119,2017,370039000119,3700390,37,99,0.000,17.000,-1.000,-1.000
370333002915,2017,370333002915,3703330,37,99,-2.000,0.000,-1.000,-1.000
370032203260,2017,370032203260,3700322,37,1,-2.000,3.000,-1.000,-1.000
370414001672,2017,370414001672,3704140,37,0,-1.000,68.000,-1.000,-1.000
370462001304,2017,370462001304,3704620,37,1,-2.000,0.000,-1.000,-1.000
370069002437,2017,370069002437,3700690,37,1,-2.000,6.000,-1.000,-1.000
370042002152,2017,370042002152,3700420,37,0,-1.000,47.000,-1.000,-1.000
370234002067,2017,370234002067,3702340,37,1,-2.000,7.000,-1.000,-1.000
370288001165,2017,370288001165,3702880,37,0,-1.000,33.000,-1.000,-1.000
370001102757,2017,370001102757,3700011,37,1,-2.000,2.000,-1.000,-1.000
370018002054,2017,370018002054,3700180,37,1,-2.000,151.000,-1.000,-1.000
370261001095,2017,370261001095,3702610,37,0,-1.000,36.000,-1.000,-1.000
370096000371,2017,370096000371,3700960,37,4,-1.000,-1.000,-1.000,-1.000
370333001374,2017,370333001374,3703330,37,2,-1.000,18.000,-1.000,-1.000
370237001019,2017,370237001019,3702370,37,99,0.000,43.000,-1.000,-1.000
370001102574,2017,370001102574,3700011,37,0,-1.000,105.000,-1.000,-1.000
370472000267,2017,370472000267,3704720,37,0,-1.000,95.000,-1.000,-1.000
370090000336,2017,370090000336,3700900,37,2,-1.000,9.000,-1.000,-1.000
370331002180,2017,370331002180,3703310,37,4,-1.000,-1.000,-1.000,-1.000
370012902614,2017,370012902614,3700129,37,99,-2.000,6.000,-1.000,-1.000
370297001246,2017,370297001246,3702970,37,4,-1.000,-1.000,-1.000,-1.000
370472002742,2017,370472002742,3704720,37,0,-1.000,6.000,-1.000,-1.000
370294001176,2017,370294001176,3702940,37,0,-1.000,9.000,-1.000,-1.000
370345002271,2017,370345002271,3703450,37,4,-1.000,-1.000,-1.000,-1.000
370387001559,2017,370387001559,3703870,37,0,-1.000,40.000,-1.000,-1.000
370034603302,2017,370034603302,3700346,37,99,-2.000,0.000,-1.000,-1.000
370345001417,2017,370345001417,3703450,37,0,-1.000,73.000,-1.000,-1.000
370018002367,2017,370018002367,3700180,37,4,-1.000,-1.000,-1.000,-1.000
370192000766,2017,370192000766,3701920,37,0,-1.000,18.000,-1.000,-1.000
370084000327,2017,370084000327,3700840,37,0,-1.000,73.000,-1.000,-1.000
370472001913,2017,370472001913,3704720,37,2,-1.000,1.000,-1.000,-1.000
370240001038,2017,370240001038,3702400,37,4,-1.000,-1.000,-1.000,-1.000
370472001839,2017,370472001839,3704720,37,4,-1.000,-1.000,-1.000,-1.000
370018000953,2017,370018000953,3700180,37,0,-1.000,33.000,-1.000,-1.000
370033001925,2017,370033001925,3700330,37,1,-2.000,60.000,-1.000,-1.000
370192000816,2017,370192000816,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370495001973,2017,370495001973,3704950,37,2,-1.000,0.000,-1.000,-1.000
370045000167,2017,370045000167,3700450,37,1,-2.000,5.000,-1.000,-1.000
370162000692,2017,370162000692,3701620,37,0,-1.000,1.000,-1.000,-1.000
370472003351,2017,370472003351,3704720,37,99,-2.000,92.000,-1.000,-1.000
370010302511,2017,370010302511,3700103,37,99,-2.000,0.000,-1.000,-1.000
370399001148,2017,370399001148,3703990,37,0,-1.000,6.000,-1.000,-1.000
370405001620,2017,370405001620,3704050,37,4,-1.000,-1.000,-1.000,-1.000
370297003103,2017,370297003103,3702970,37,1,0.000,18.000,-1.000,-1.000
370297001194,2017,370297001194,3702970,37,2,-1.000,1.000,-1.000,-1.000
370153000574,2017,370153000574,3701530,37,99,0.000,19.000,-1.000,-1.000
370268001108,2017,370268001108,3702680,37,1,0.000,0.000,-1.000,-1.000
370472001828,2017,370472001828,3704720,37,1,-2.000,36.000,-1.000,-1.000
370069002753,2017,370069002753,3700690,37,99,-2.000,9.000,-1.000,-1.000
370114000467,2017,370114000467,3701140,37,4,-1.000,-1.000,-1.000,-1.000
370378002475,2017,370378002475,3703780,37,0,-1.000,8.000,-1.000,-1.000
370297002677,2017,370297002677,3702970,37,0,-1.000,79.000,-1.000,-1.000
370390001565,2017,370390001565,3703900,37,1,0.000,19.000,-1.000,-1.000
370114002576,2017,370114002576,3701140,37,2,-1.000,0.000,-1.000,-1.000
370033001925,2017,370033001925,3700330,37,2,-1.000,4.000,-1.000,-1.000
370063000249,2017,370063000249,3700630,37,2,-1.000,0.000,-1.000,-1.000
370231001880,2017,370231001880,3702310,37,99,0.000,2.000,-1.000,-1.000
370210000929,2017,370210000929,3702100,37,4,-1.000,-1.000,-1.000,-1.000
370048000193,2017,370048000193,3700480,37,1,0.000,1.000,-1.000,-1.000
370018000050,2017,370018000050,3700180,37,1,-2.000,10.000,-1.000,-1.000
370093000355,2017,370093000355,3700930,37,4,-1.000,-1.000,-1.000,-1.000
370117002065,2017,370117002065,3701170,37,0,-1.000,21.000,-1.000,-1.000
370004602361,2017,370004602361,3700046,37,2,-1.000,0.000,-1.000,-1.000
370462001795,2017,370462001795,3704620,37,99,4.000,43.000,-1.000,-1.000
370309002533,2017,370309002533,3703090,37,0,-1.000,76.000,-1.000,-1.000
370045000626,2017,370045000626,3700450,37,0,-1.000,9.000,-1.000,-1.000
370495002655,2017,370495002655,3704950,37,1,-2.000,5.000,-1.000,-1.000
370120000500,2017,370120000500,3701200,37,2,-1.000,5.000,-1.000,-1.000
370066000271,2017,370066000271,3700660,37,2,-1.000,0.000,-1.000,-1.000
370294001176,2017,370294001176,3702940,37,2,-1.000,0.000,-1.000,-1.000
370507002027,2017,370507002027,3705070,37,99,-2.000,6.000,-1.000,-1.000
370003000012,2017,370003000012,3700030,37,2,-1.000,0.000,-1.000,-1.000
370300001292,2017,370300001292,3703000,37,0,-1.000,8.000,-1.000,-1.000
370387001549,2017,370387001549,3703870,37,99,-2.000,38.000,-1.000,-1.000
370297001257,2017,370297001257,3702970,37,2,-1.000,0.000,-1.000,-1.000
370297001267,2017,370297001267,3702970,37,99,-2.000,364.000,-1.000,-1.000
370372001511,2017,370372001511,3703720,37,1,0.000,0.000,-1.000,-1.000
370033001925,2017,370033001925,3700330,37,99,-2.000,235.000,-1.000,-1.000
370432000023,2017,370432000023,3704320,37,99,-2.000,156.000,-1.000,-1.000
370066000128,2017,370066000128,3700660,37,1,0.000,12.000,-1.000,-1.000
370231000993,2017,370231000993,3702310,37,1,0.000,14.000,-1.000,-1.000
370006402399,2017,370006402399,3700064,37,2,-1.000,4.000,-1.000,-1.000
370040003398,2017,370040003398,3700400,37,1,-2.000,15.000,-1.000,-1.000
370053000378,2017,370053000378,3700530,37,0,-1.000,186.000,-1.000,-1.000
370462003043,2017,370462003043,3704620,37,0,-1.000,17.000,-1.000,-1.000
370063000258,2017,370063000258,3700630,37,4,-1.000,-1.000,-1.000,-1.000
370090002722,2017,370090002722,3700900,37,99,4.000,19.000,-1.000,-1.000
370150002519,2017,370150002519,3701500,37,4,-1.000,-1.000,-1.000,-1.000
370488001950,2017,370488001950,3704880,37,1,-2.000,28.000,-1.000,-1.000
370321001340,2017,370321001340,3703210,37,2,-1.000,3.000,-1.000,-1.000
370345001435,2017,370345001435,3703450,37,1,-2.000,49.000,-1.000,-1.000
370462002651,2017,370462002651,3704620,37,1,0.000,3.000,-1.000,-1.000
370472001894,2017,370472001894,3704720,37,4,-1.000,-1.000,-1.000,-1.000
370001100416,2017,370001100416,3700011,37,0,-1.000,33.000,-1.000,-1.000
370150000588,2017,370150000588,3701500,37,2,-1.000,3.000,-1.000,-1.000
370001100417,2017,370001100417,3700011,37,4,-1.000,-1.000,-1.000,-1.000
370219000947,2017,370219000947,3702190,37,1,-2.000,3.000,-1.000,-1.000
370502002007,2017,370502002007,3705020,37,99,-2.000,80.000,-1.000,-1.000
370345002272,2017,370345002272,3703450,37,1,-2.000,40.000,-1.000,-1.000
370472002281,2017,370472002281,3704720,37,4,-1.000,-1.000,-1.000,-1.000
370180003105,2017,370180003105,3701800,37,1,-2.000,21.000,-1.000,-1.000
370001202199,2017,370001202199,3700012,37,1,-2.000,41.000,-1.000,-1.000
370472002188,2017,370472002188,3704720,37,2,-1.000,0.000,-1.000,-1.000
370150002451,2017,370150002451,3701500,37,1,0.000,17.000,-1.000,-1.000
370441001749,2017,370441001749,3704410,37,4,-1.000,-1.000,-1.000,-1.000
370153002382,2017,370153002382,3701530,37,99,-2.000,223.000,-1.000,-1.000
370012602611,2017,370012602611,3700126,37,2,-1.000,0.000,-1.000,-1.000
370465003024,2017,370465003024,3704650,37,2,-1.000,0.000,-1.000,-1.000
370114000460,2017,370114000460,3701140,37,1,-2.000,1.000,-1.000,-1.000
370192000787,2017,370192000787,3701920,37,1,-2.000,39.000,-1.000,-1.000
370472001847,2017,370472001847,3704720,37,4,-1.000,-1.000,-1.000,-1.000
370393001573,2017,370393001573,3703930,37,2,-1.000,0.000,-1.000,-1.000
370472001839,2017,370472001839,3704720,37,1,-2.000,231.000,-1.000,-1.000
370058000233,2017,370058000233,3700580,37,1,-2.000,14.000,-1.000,-1.000
370472003445,2017,370472003445,3704720,37,2,-1.000,0.000,-1.000,-1.000
370150002666,2017,370150002666,3701500,37,2,-1.000,0.000,-1.000,-1.000
370001100443,2017,370001100443,3700011,37,2,-1.000,1.000,-1.000,-1.000
370345002599,2017,370345002599,3703450,37,0,-1.000,26.000,-1.000,-1.000
370297001195,2017,370297001195,3702970,37,2,-1.000,5.000,-1.000,-1.000
370237002304,2017,370237002304,3702370,37,2,-1.000,15.000,-1.000,-1.000
370030001723,2017,370030001723,3700300,37,1,-2.000,1.000,-1.000,-1.000
370053000215,2017,370053000215,3700530,37,0,-1.000,54.000,-1.000,-1.000
370162000670,2017,370162000670,3701620,37,4,-1.000,-1.000,-1.000,-1.000
370060003391,2017,370060003391,3700600,37,99,-2.000,5.000,-1.000,-1.000
370472001898,2017,370472001898,3704720,37,1,0.000,13.000,-1.000,-1.000
370321001339,2017,370321001339,3703210,37,4,-1.000,-1.000,-1.000,-1.000
370472002488,2017,370472002488,3704720,37,0,-1.000,134.000,-1.000,-1.000
370201002733,2017,370201002733,3702010,37,0,-1.000,273.000,-1.000,-1.000
370294002809,2017,370294002809,3702940,37,1,-2.000,0.000,-1.000,-1.000
370096000358,2017,370096000358,3700960,37,4,-1.000,-1.000,-1.000,-1.000
370480002190,2017,370480002190,3704800,37,2,-1.000,0.000,-1.000,-1.000
370132003350,2017,370132003350,3701320,37,0,-1.000,116.000,-1.000,-1.000
370036203331,2017,370036203331,3700362,37,2,-1.000,0.000,-1.000,-1.000
370126000547,2017,370126000547,3701260,37,99,0.000,113.000,-1.000,-1.000
370225000975,2017,370225000975,3702250,37,1,0.000,22.000,-1.000,-1.000
370441002549,2017,370441002549,3704410,37,4,-1.000,-1.000,-1.000,-1.000
370002902321,2017,370002902321,3700029,37,4,-1.000,-1.000,-1.000,-1.000
370058000223,2017,370058000223,3700580,37,1,0.000,1.000,-1.000,-1.000
370111002290,2017,370111002290,3701110,37,4,-1.000,-1.000,-1.000,-1.000
370333001382,2017,370333001382,3703330,37,1,-2.000,23.000,-1.000,-1.000
370192000769,2017,370192000769,3701920,37,99,0.000,1.000,-1.000,-1.000
370192000845,2017,370192000845,3701920,37,0,-1.000,16.000,-1.000,-1.000
370001102135,2017,370001102135,3700011,37,0,-1.000,14.000,-1.000,-1.000
370024000065,2017,370024000065,3700240,37,1,-2.000,5.000,-1.000,-1.000
370018002056,2017,370018002056,3700180,37,2,-1.000,48.000,-1.000,-1.000
370363001487,2017,370363001487,3703630,37,2,-1.000,0.000,-1.000,-1.000
370014302924,2017,370014302924,3700143,37,0,-1.000,22.000,-1.000,-1.000
370357002601,2017,370357002601,3703570,37,99,-2.000,52.000,-1.000,-1.000
370013302706,2017,370013302706,3700133,37,1,-2.000,5.000,-1.000,-1.000
370001100426,2017,370001100426,3700011,37,0,-1.000,277.000,-1.000,-1.000
370084000331,2017,370084000331,3700840,37,99,1.000,35.000,-1.000,-1.000
370345001438,2017,370345001438,3703450,37,0,-1.000,61.000,-1.000,-1.000
370058000229,2017,370058000229,3700580,37,1,-2.000,5.000,-1.000,-1.000
370502002200,2017,370502002200,3705020,37,4,-1.000,-1.000,-1.000,-1.000
370331002175,2017,370331002175,3703310,37,1,-2.000,8.000,-1.000,-1.000
370001100410,2017,370001100410,3700011,37,2,-1.000,0.000,-1.000,-1.000
370013702786,2017,370013702786,3700137,37,0,-1.000,24.000,-1.000,-1.000
370001201502,2017,370001201502,3700012,37,0,-1.000,380.000,-1.000,-1.000
370090000350,2017,370090000350,3700900,37,4,-1.000,-1.000,-1.000,-1.000
370408001639,2017,370408001639,3704080,37,4,-1.000,-1.000,-1.000,-1.000
